Date,Payup (ticks),Date,%OAS
5/1/2014,0.0625,5/7/2014,0.420154
5/2/2014,0.0625,5/8/2014,0.336036
5/5/2014,0.0625,5/9/2014,0.350018
5/6/2014,0.0625,5/12/2014,0.359598
5/7/2014,0.0625,5/13/2014,0.346297
5/8/2014,0.0625,5/14/2014,0.316321
5/9/2014,0.0625,5/15/2014,0.300899
5/12/2014,0.0625,5/16/2014,0.307861
5/13/2014,0.0625,5/19/2014,0.320057
5/14/2014,0.0625,5/20/2014,0.310678
5/15/2014,0.0625,5/21/2014,0.32004
5/16/2014,0.0625,5/22/2014,0.32478
5/19/2014,0.0625,5/23/2014,0.316275
5/20/2014,0.0625,5/27/2014,0.304984
5/21/2014,0.0625,5/28/2014,0.279776
5/22/2014,0.0625,5/29/2014,0.28348
5/23/2014,0.0625,5/30/2014,0.287552
5/27/2014,0.0625,6/2/2014,0.292167
5/28/2014,0.0625,6/3/2014,0.314306
5/29/2014,0.0625,6/4/2014,0.315628
5/30/2014,0.0625,6/5/2014,0.307597
6/2/2014,0.0625,6/6/2014,0.300725
6/3/2014,0.0625,6/9/2014,0.305389
6/4/2014,0.0625,6/10/2014,0.092993
6/5/2014,0.0625,6/11/2014,0.095592
6/6/2014,0.0625,6/12/2014,0.091618
6/9/2014,0.0625,6/13/2014,0.092381
6/10/2014,0.0625,6/16/2014,0.091836
6/11/2014,0.0625,6/17/2014,0.097356
6/12/2014,0.0625,6/18/2014,0.094334
6/13/2014,0.0625,6/19/2014,0.094268
6/16/2014,0.0625,6/20/2014,0.09336
6/17/2014,0.0625,6/23/2014,0.093728
6/18/2014,0.0625,6/24/2014,0.091252
6/19/2014,0.0625,6/25/2014,0.090307
6/20/2014,0.0625,6/26/2014,0.087964
6/23/2014,0.0625,6/27/2014,0.088251
6/24/2014,0.0625,6/30/2014,0.086063
6/25/2014,0.0625,7/1/2014,0.103459
6/26/2014,0.0625,7/2/2014,0.11181
6/27/2014,0.0625,7/3/2014,0.116145
6/30/2014,0.0625,7/7/2014,0.112403
7/1/2014,0.0625,7/8/2014,0.110016
7/2/2014,0.0625,7/9/2014,0.107661
7/3/2014,0.0625,7/10/2014,0.099697
7/7/2014,0.0625,7/11/2014,0.0976
7/8/2014,0.0625,7/14/2014,0.102345
7/9/2014,0.0625,7/15/2014,0.103315
7/10/2014,0.0625,7/16/2014,0.103014
7/11/2014,0.0625,7/17/2014,0.094854
7/14/2014,0.0625,7/18/2014,0.094929
7/15/2014,0.0625,7/21/2014,0.093204
7/16/2014,0.0625,7/22/2014,0.091228
7/17/2014,0.0625,7/23/2014,0.092761
7/18/2014,0.0625,7/24/2014,0.099013
7/21/2014,0.0625,7/25/2014,0.093224
7/22/2014,0.0625,7/28/2014,0.093656
7/23/2014,0.0625,7/29/2014,0.08965
7/24/2014,0.0625,7/30/2014,0.100238
7/25/2014,0.0625,7/31/2014,0.100095
7/28/2014,0.0625,8/1/2014,0.088266
7/29/2014,0.0625,8/4/2014,0.087365
7/30/2014,0.0625,8/5/2014,0.086869
7/31/2014,0.0625,8/6/2014,0.173517
8/1/2014,0.0625,8/7/2014,0.165272
8/4/2014,0.0625,8/8/2014,0.159821
8/5/2014,0.0625,8/11/2014,0.161833
8/6/2014,0.125,8/12/2014,0.166038
8/7/2014,0.125,8/13/2014,0.15752
8/8/2014,0.125,8/14/2014,0.152817
8/11/2014,0.125,8/15/2014,0.144628
8/12/2014,0.125,8/18/2014,0.15255
8/13/2014,0.125,8/19/2014,0.156821
8/14/2014,0.125,8/20/2014,0.159364
8/15/2014,0.125,8/21/2014,0.154314
8/18/2014,0.125,8/22/2014,0.153199
8/19/2014,0.125,8/25/2014,0.151041
8/20/2014,0.125,8/26/2014,0.153162
8/21/2014,0.125,8/27/2014,0.147952
8/22/2014,0.125,8/28/2014,0.143405
8/25/2014,0.125,8/29/2014,0.286552
8/26/2014,0.125,9/2/2014,0.286461
8/27/2014,0.125,9/3/2014,0.281638
8/28/2014,0.125,9/4/2014,0.292136
8/29/2014,0.25,9/5/2014,0.300898
9/2/2014,0.25,9/8/2014,0.308283
9/3/2014,0.25,9/9/2014,0.320101
9/4/2014,0.25,9/10/2014,0.334057
9/5/2014,0.25,9/11/2014,0.335901
9/8/2014,0.25,9/12/2014,0.373251
9/9/2014,0.25,9/15/2014,0.365671
9/10/2014,0.25,9/16/2014,0.369509
9/11/2014,0.25,9/17/2014,0.373065
9/12/2014,0.25,9/18/2014,0.374745
9/15/2014,0.25,9/19/2014,0.35501
9/16/2014,0.25,9/22/2014,0.35033
9/17/2014,0.25,9/23/2014,0.339132
9/18/2014,0.25,9/24/2014,0.34858
9/19/2014,0.25,9/25/2014,0.329447
9/22/2014,0.25,9/26/2014,0.327061
9/23/2014,0.25,9/29/2014,0.316078
9/24/2014,0.25,9/30/2014,0.322609
9/25/2014,0.25,10/1/2014,0.288663
9/26/2014,0.25,10/2/2014,0.293577
9/29/2014,0.25,10/3/2014,0.296473
9/30/2014,0.25,10/6/2014,0.290306
10/1/2014,0.25,10/7/2014,0.276583
