Date,Payup (ticks),Date,%OAS
1/7/2013,5.125,1/7/2013,0.732967
1/8/2013,5.125,1/8/2013,0.725612
1/9/2013,5.125,1/9/2013,0.716395
1/10/2013,5.125,1/10/2013,0.791197
1/11/2013,5.125,1/11/2013,0.777549
1/14/2013,5.125,1/14/2013,0.766874
1/15/2013,5.125,1/15/2013,0.757594
1/16/2013,5.125,1/16/2013,0.753749
1/17/2013,5.125,1/17/2013,0.793962
1/18/2013,5.125,1/18/2013,0.780796
1/22/2013,5.125,1/22/2013,0.781321
1/23/2013,5.125,1/23/2013,0.774395
1/24/2013,5.125,1/24/2013,0.792717
1/25/2013,5.125,1/25/2013,0.889032
1/28/2013,4.75,1/28/2013,0.837409
1/29/2013,4.75,1/29/2013,0.84549
1/30/2013,4.75,1/30/2013,0.864074
1/31/2013,4.75,1/31/2013,0.84998
2/1/2013,4.75,2/1/2013,0.853349
2/4/2013,4.75,2/4/2013,0.822448
2/5/2013,4.75,2/5/2013,0.842383
2/6/2013,4.75,2/6/2013,0.807074
2/7/2013,4.75,2/7/2013,0.795417
2/8/2013,4.75,2/8/2013,0.868906
2/11/2013,4.75,2/11/2013,0.859137
2/12/2013,4.5,2/12/2013,0.834736
2/13/2013,4.5,2/13/2013,0.846806
2/14/2013,4.5,2/14/2013,0.808862
2/15/2013,4.5,2/15/2013,0.806159
2/19/2013,4.5,2/19/2013,0.815032
2/20/2013,4.5,2/20/2013,0.817069
2/21/2013,4.5,2/21/2013,0.796909
2/22/2013,4.5,2/22/2013,0.792047
2/25/2013,4.5,2/25/2013,0.750537
2/26/2013,4.5,2/26/2013,0.731484
2/27/2013,4.5,2/27/2013,0.745667
2/28/2013,4.5,2/28/2013,0.721211
3/1/2013,4.5,3/1/2013,0.689676
3/4/2013,4.5,3/4/2013,0.702232
3/5/2013,4.5,3/5/2013,0.707314
3/6/2013,4.5,3/6/2013,0.733711
3/7/2013,4,3/7/2013,0.674677
3/8/2013,4,3/8/2013,0.763622
3/11/2013,4,3/11/2013,0.756162
3/12/2013,4,3/12/2013,0.732843
3/13/2013,4,3/13/2013,0.719532
3/14/2013,4,3/14/2013,0.715761
3/15/2013,4,3/15/2013,0.69717
3/18/2013,4,3/18/2013,0.673766
3/19/2013,4,3/19/2013,0.654992
3/20/2013,4,3/20/2013,0.678293
3/21/2013,4,3/21/2013,0.681419
3/22/2013,4,3/22/2013,0.666701
3/25/2013,4,3/25/2013,0.666315
3/26/2013,4,3/26/2013,0.673295
3/27/2013,4,3/27/2013,0.646701
3/28/2013,4,3/28/2013,0.651598
4/1/2013,4,4/1/2013,0.638323
4/2/2013,4,4/2/2013,0.647388
4/3/2013,4,4/3/2013,0.624849
4/4/2013,4,4/4/2013,0.590984
4/5/2013,4.25,4/5/2013,0.564235
4/8/2013,4.25,4/8/2013,0.593414
4/9/2013,4.25,4/9/2013,0.639894
4/10/2013,4.25,4/10/2013,0.671632
4/11/2013,4.25,4/11/2013,0.662111
4/12/2013,4.25,4/12/2013,0.625025
4/15/2013,4.25,4/15/2013,0.614412
4/16/2013,4.25,4/16/2013,0.620694
4/17/2013,4.25,4/17/2013,0.613369
4/18/2013,4.25,4/18/2013,0.59579
4/19/2013,4.25,4/19/2013,0.601738
4/22/2013,4.25,4/22/2013,0.600833
4/23/2013,4.25,4/23/2013,0.601882
4/24/2013,4.25,4/24/2013,0.603538
4/25/2013,4.25,4/25/2013,0.605946
4/26/2013,4.25,4/26/2013,0.583197
4/29/2013,4.25,4/29/2013,0.577638
4/30/2013,4.25,4/30/2013,0.57654
5/1/2013,4.375,5/1/2013,0.559403
5/2/2013,4.375,5/2/2013,0.566846
5/3/2013,4.375,5/3/2013,0.616065
5/6/2013,4.375,5/6/2013,0.633365
5/7/2013,4.75,5/7/2013,0.700429
5/8/2013,4.75,5/8/2013,0.687077
5/9/2013,4.75,5/9/2013,0.750223
5/10/2013,4.625,5/10/2013,0.795518
5/13/2013,4.625,5/13/2013,0.811431
5/14/2013,4.625,5/14/2013,0.83561
5/15/2013,4.625,5/15/2013,0.831617
5/16/2013,4.625,5/16/2013,0.75643
5/17/2013,4.625,5/17/2013,0.842872
5/20/2013,4.625,5/20/2013,0.864196
5/21/2013,4.625,5/21/2013,0.818643
5/22/2013,4.625,5/22/2013,0.894899
5/23/2013,4.625,5/23/2013,0.897069
5/24/2013,4.3125,5/24/2013,0.831005
5/27/2013,4.3125,5/28/2013,0.930695
5/28/2013,4.3125,5/29/2013,0.895394
5/29/2013,4.3125,5/30/2013,0.881266
5/30/2013,4.3125,5/31/2013,0.748052
5/31/2013,3.5,6/3/2013,0.734398
6/3/2013,3.5,6/4/2013,0.759387
6/4/2013,3.5,6/5/2013,0.754022
6/5/2013,3.5,6/6/2013,0.710785
6/6/2013,3.5,6/7/2013,0.680842
6/7/2013,3.25,6/10/2013,0.695187
6/10/2013,3.25,6/11/2013,0.741192
6/11/2013,3.25,6/12/2013,0.763782
6/12/2013,3.25,6/13/2013,0.723675
6/13/2013,3.25,6/14/2013,0.709204
6/14/2013,3.25,6/17/2013,0.720975
6/17/2013,3.25,6/18/2013,0.609306
6/18/2013,2.75,6/19/2013,0.625209
6/19/2013,2.5,6/20/2013,0.709232
6/20/2013,2.5,6/21/2013,0.638396
6/21/2013,2,6/24/2013,0.498104
6/24/2013,1.5,6/25/2013,0.516519
6/25/2013,1.5,6/26/2013,0.498089
6/26/2013,1.5,6/27/2013,0.545146
6/27/2013,1.75,6/28/2013,0.535444
6/28/2013,1.75,7/1/2013,0.528835
7/1/2013,1.75,7/2/2013,0.529358
7/2/2013,1.75,7/3/2013,0.555924
7/3/2013,1.75,7/5/2013,0.607382
7/5/2013,1.5,7/8/2013,0.551022
7/8/2013,1.5,7/9/2013,0.524838
7/9/2013,1.5,7/10/2013,0.574314
7/10/2013,1.5,7/11/2013,0.559863
7/11/2013,1.5,7/12/2013,0.568439
7/12/2013,1.5,7/15/2013,0.535537
7/15/2013,1.5,7/16/2013,0.527707
7/16/2013,1.5,7/17/2013,0.512033
7/17/2013,1.5,7/18/2013,0.545059
7/18/2013,1.5,7/19/2013,0.513201
7/19/2013,1.5,7/22/2013,0.652626
7/22/2013,1.9375,7/23/2013,0.671656
7/23/2013,1.9375,7/24/2013,0.640249
7/24/2013,1.75,7/25/2013,0.64508
7/25/2013,1.75,7/26/2013,0.625135
7/26/2013,1.75,7/29/2013,0.634216
7/29/2013,1.75,7/30/2013,0.642652
7/30/2013,1.75,7/31/2013,0.625814
7/31/2013,1.75,8/1/2013,0.647054
8/1/2013,1.625,8/2/2013,0.646619
8/2/2013,1.8125,8/5/2013,0.626701
8/5/2013,1.75,8/6/2013,0.639518
8/6/2013,1.75,8/7/2013,0.61315
8/7/2013,1.75,8/8/2013,0.630302
8/8/2013,1.75,8/9/2013,0.616817
8/9/2013,1.75,8/12/2013,0.633932
8/12/2013,1.75,8/13/2013,0.699207
8/13/2013,1.75,8/14/2013,0.691474
8/14/2013,1.75,8/15/2013,0.614132
8/15/2013,1.5,8/16/2013,0.613485
8/16/2013,1.375,8/19/2013,0.653633
8/19/2013,1.375,8/20/2013,0.615921
8/20/2013,1.375,8/21/2013,0.573337
8/21/2013,1.25,8/22/2013,0.586083
8/22/2013,1.25,8/23/2013,0.532432
8/23/2013,1.25,8/26/2013,0.516335
8/26/2013,1.25,8/27/2013,0.483657
8/27/2013,1.25,8/28/2013,0.509019
8/28/2013,1.25,8/29/2013,0.489458
8/29/2013,1.25,8/30/2013,0.489322
8/30/2013,1.25,9/3/2013,0.456755
9/2/2013,1.25,9/4/2013,0.529126
9/3/2013,1.0625,9/5/2013,0.577887
9/4/2013,1.1875,9/6/2013,0.495176
9/5/2013,1.1875,9/9/2013,0.44158
9/6/2013,1.0625,9/10/2013,0.527027
9/9/2013,1.0625,9/11/2013,0.47149
9/10/2013,1.0625,9/12/2013,0.473958
9/11/2013,1.0625,9/13/2013,0.465769
9/12/2013,1.0625,9/16/2013,0.458509
9/13/2013,1.0625,9/17/2013,0.46021
9/16/2013,1.0625,9/18/2013,0.402517
9/17/2013,1.0625,9/19/2013,0.41638
9/18/2013,1.0625,9/20/2013,0.417815
9/19/2013,1.0625,9/23/2013,0.526544
9/20/2013,1.0625,9/24/2013,0.556118
9/23/2013,1.375,9/25/2013,0.53289
9/24/2013,1.5625,9/26/2013,0.538354
9/25/2013,1.5625,9/27/2013,0.521573
9/26/2013,1.5625,9/30/2013,0.520031
9/27/2013,1.5625,10/1/2013,0.525178
9/30/2013,1.5625,10/2/2013,0.522063
10/1/2013,1.5,10/3/2013,0.498923
10/2/2013,1.5,10/4/2013,0.511814
10/3/2013,1.5,10/7/2013,0.483434
10/4/2013,1.5,10/8/2013,0.499957
10/7/2013,1.5,10/9/2013,0.517121
10/8/2013,1.5,10/10/2013,0.514926
10/9/2013,1.5,10/11/2013,0.519507
10/10/2013,1.5,10/15/2013,0.538061
10/11/2013,1.5,10/16/2013,0.508306
10/15/2013,1.5,10/17/2013,0.463508
10/16/2013,1.5,10/18/2013,0.466321
10/17/2013,1.5,10/21/2013,0.478865
10/18/2013,1.5,10/22/2013,0.514555
10/21/2013,1.5,10/23/2013,0.55662
10/22/2013,1.75,10/24/2013,0.570242
10/23/2013,1.9375,10/25/2013,0.597548
10/24/2013,1.9375,10/28/2013,0.601643
10/25/2013,2.0625,10/29/2013,0.604799
10/28/2013,2.0625,10/30/2013,0.614511
10/29/2013,2.0625,10/31/2013,0.616352
10/30/2013,2.0625,11/1/2013,0.640253
10/31/2013,2.0625,11/4/2013,0.615426
11/1/2013,2,11/5/2013,0.634291
11/4/2013,2,11/6/2013,0.618058
11/5/2013,1.9375,11/7/2013,0.618064
11/6/2013,1.9375,11/8/2013,0.625134
11/7/2013,1.9375,11/12/2013,0.631513
11/8/2013,1.625,11/13/2013,0.622315
11/12/2013,1.625,11/14/2013,0.617864
11/13/2013,1.6875,11/15/2013,0.584209
11/14/2013,1.75,11/18/2013,0.564377
11/15/2013,1.6875,11/19/2013,0.56416
11/18/2013,1.6875,11/20/2013,0.510044
11/19/2013,1.625,11/21/2013,0.603347
11/20/2013,1.375,11/22/2013,0.599164
11/21/2013,1.625,11/25/2013,0.600881
11/22/2013,1.625,11/26/2013,0.584707
11/25/2013,1.625,11/27/2013,0.611587
11/26/2013,1.625,11/29/2013,0.605666
11/27/2013,1.625,12/2/2013,0.596864
11/29/2013,1.625,12/3/2013,0.571445
12/2/2013,1.5,12/4/2013,0.50084
12/3/2013,1.4375,12/5/2013,0.50935
12/4/2013,1.1875,12/6/2013,0.508321
12/5/2013,1.1875,12/9/2013,0.46237
12/6/2013,1.1875,12/10/2013,0.437929
12/9/2013,1.1875,12/11/2013,0.416368
12/10/2013,1.1875,12/12/2013,0.430583
12/11/2013,1.0625,12/13/2013,0.427327
12/12/2013,1.0625,12/16/2013,0.431214
12/13/2013,1.0625,12/17/2013,0.422185
12/16/2013,1.0625,12/18/2013,0.419787
12/17/2013,1.0625,12/19/2013,0.430583
12/18/2013,1,12/20/2013,0.40707
12/19/2013,1,12/23/2013,0.429806
12/20/2013,1,12/24/2013,0.457529
12/23/2013,1,12/26/2013,0.458752
12/24/2013,1,12/27/2013,0.456644
12/26/2013,1,12/30/2013,0.384734
12/27/2013,1,12/31/2013,0.366967
12/30/2013,0.875,1/2/2014,0.403807
12/31/2013,0.8125,1/3/2014,0.408995
1/2/2014,0.875,1/6/2014,0.370667
1/3/2014,0.875,1/7/2014,0.388343
1/6/2014,0.8125,1/8/2014,0.403047
1/7/2014,0.875,1/9/2014,0.410624
1/8/2014,0.875,1/10/2014,0.34564
1/9/2014,0.875,1/13/2014,0.357004
1/10/2014,0.8125,1/14/2014,0.376569
1/13/2014,0.875,1/15/2014,0.382587
1/14/2014,0.875,1/16/2014,0.366579
1/15/2014,0.875,1/17/2014,0.359468
1/16/2014,0.875,1/21/2014,0.355634
1/17/2014,0.875,1/22/2014,0.372649
1/20/2014,0.875,1/23/2014,0.398724
1/21/2014,0.875,1/24/2014,0.378917
1/22/2014,0.875,1/27/2014,0.395796
1/23/2014,1,1/28/2014,0.38501
1/24/2014,1,1/29/2014,0.405789
1/27/2014,1,1/30/2014,0.406331
1/28/2014,1,1/31/2014,0.393673
1/29/2014,1.125,2/3/2014,0.378118
1/30/2014,1.125,2/4/2014,0.391045
1/31/2014,1.125,2/5/2014,0.453885
