Date,Payup (ticks),Date,%OAS
8/1/2013,1,8/2/2013,0.554456
8/2/2013,1.125,8/5/2013,0.523507
8/5/2013,1.0625,8/6/2013,0.53546
8/6/2013,1.0625,8/7/2013,0.508583
8/7/2013,1.0625,8/8/2013,0.534612
8/8/2013,1.0625,8/9/2013,0.521573
8/9/2013,1.0625,8/12/2013,0.537164
8/12/2013,1.0625,8/13/2013,0.603319
8/13/2013,1.0625,8/14/2013,0.595658
8/14/2013,1.0625,8/15/2013,0.588144
8/15/2013,1,8/16/2013,0.571646
8/16/2013,0.875,8/19/2013,0.621335
8/19/2013,0.875,8/20/2013,0.576594
8/20/2013,0.875,8/21/2013,0.511858
8/21/2013,0.75,8/22/2013,0.527124
8/22/2013,0.75,8/23/2013,0.469523
8/23/2013,0.75,8/26/2013,0.450392
8/26/2013,0.75,8/27/2013,0.418098
8/27/2013,0.75,8/28/2013,0.448115
8/28/2013,0.75,8/29/2013,0.426915
8/29/2013,0.75,8/30/2013,0.429048
8/30/2013,0.75,9/3/2013,0.362745
9/2/2013,0.75,9/4/2013,0.380968
9/3/2013,0.5625,9/5/2013,0.42704
9/4/2013,0.5625,9/6/2013,0.400501
9/5/2013,0.5625,9/9/2013,0.341636
9/6/2013,0.5625,9/10/2013,0.442074
9/9/2013,0.5625,9/11/2013,0.373881
9/10/2013,0.5625,9/12/2013,0.373761
9/11/2013,0.5625,9/13/2013,0.36572
9/12/2013,0.5625,9/16/2013,0.355381
9/13/2013,0.5625,9/17/2013,0.355844
9/16/2013,0.5625,9/18/2013,0.301302
9/17/2013,0.5625,9/19/2013,0.310522
9/18/2013,0.5625,9/20/2013,0.311805
9/19/2013,0.5625,9/23/2013,0.468926
9/20/2013,0.5625,9/24/2013,0.461782
9/23/2013,0.875,9/25/2013,0.441799
9/24/2013,0.9375,9/26/2013,0.445648
9/25/2013,0.9375,9/27/2013,0.402331
9/26/2013,0.9375,9/30/2013,0.401525
9/27/2013,0.875,10/1/2013,0.435827
9/30/2013,0.875,10/2/2013,0.431765
10/1/2013,0.875,10/3/2013,0.410044
10/2/2013,0.875,10/4/2013,0.421254
10/3/2013,0.875,10/7/2013,0.391724
10/4/2013,0.875,10/8/2013,0.41267
10/7/2013,0.875,10/9/2013,0.426085
10/8/2013,0.875,10/10/2013,0.422212
10/9/2013,0.875,10/11/2013,0.427078
10/10/2013,0.875,10/15/2013,0.442921
10/11/2013,0.875,10/16/2013,0.415463
10/15/2013,0.875,10/17/2013,0.374662
10/16/2013,0.875,10/18/2013,0.37675
10/17/2013,0.875,10/21/2013,0.38782
10/18/2013,0.875,10/22/2013,0.456864
10/21/2013,0.875,10/23/2013,0.493958
10/22/2013,1.125,10/24/2013,0.506777
10/23/2013,1.25,10/25/2013,0.498727
10/24/2013,1.25,10/28/2013,0.500357
10/25/2013,1.25,10/29/2013,0.503962
10/28/2013,1.25,10/30/2013,0.512773
10/29/2013,1.25,10/31/2013,0.514199
10/30/2013,1.25,11/1/2013,0.558751
10/31/2013,1.25,11/4/2013,0.480908
11/1/2013,1.25,11/5/2013,0.515106
11/4/2013,1.125,11/6/2013,0.498923
11/5/2013,1.125,11/7/2013,0.503402
11/6/2013,1.125,11/8/2013,0.561332
11/7/2013,1.125,11/12/2013,0.568041
11/8/2013,1,11/13/2013,0.567198
11/12/2013,1,11/14/2013,0.537468
11/13/2013,1.0625,11/15/2013,0.523168
11/14/2013,1.0625,11/18/2013,0.50058
11/15/2013,1.0625,11/19/2013,0.492739
11/18/2013,1.0625,11/20/2013,0.395824
11/19/2013,1,11/21/2013,0.465218
11/20/2013,0.75,11/22/2013,0.462328
11/21/2013,0.875,11/25/2013,0.465588
11/22/2013,0.875,11/26/2013,0.453889
11/25/2013,0.875,11/27/2013,0.475993
11/26/2013,0.875,11/29/2013,0.470841
11/27/2013,0.875,12/2/2013,0.510206
11/29/2013,0.875,12/3/2013,0.474702
12/2/2013,0.875,12/4/2013,0.392399
12/3/2013,0.8125,12/5/2013,0.398816
12/4/2013,0.625,12/6/2013,0.395705
12/5/2013,0.625,12/9/2013,0.35049
