Date,Payup (ticks),Date,%OAS
1/2/2013,1.75,1/2/2013,0.483908
1/3/2013,1.75,1/3/2013,0.54106
1/4/2013,1.5625,1/4/2013,0.494608
1/7/2013,1.625,1/7/2013,0.497787
1/8/2013,1.625,1/8/2013,0.481197
1/9/2013,1.625,1/9/2013,0.468416
1/10/2013,1.5,1/10/2013,0.468407
1/11/2013,1.5,1/11/2013,0.456068
1/14/2013,1.5,1/14/2013,0.439707
1/15/2013,1.5,1/15/2013,0.436629
1/16/2013,1.5,1/16/2013,0.43547
1/17/2013,1.4375,1/17/2013,0.454207
1/18/2013,1.4375,1/18/2013,0.443811
1/22/2013,1.4375,1/22/2013,0.443748
1/23/2013,1.4375,1/23/2013,0.433771
1/24/2013,1.4375,1/24/2013,0.443692
1/25/2013,1.4375,1/25/2013,0.536209
1/28/2013,1.25,1/28/2013,0.476035
1/29/2013,1.25,1/29/2013,0.482669
1/30/2013,1.25,1/30/2013,0.495158
1/31/2013,1.25,1/31/2013,0.484802
2/1/2013,1,2/1/2013,0.376043
2/4/2013,1.0625,2/4/2013,0.379567
2/5/2013,1.0625,2/5/2013,0.39394
2/6/2013,1.0625,2/6/2013,0.371762
2/7/2013,1.0625,2/7/2013,0.348096
2/8/2013,1.0625,2/8/2013,0.370167
2/11/2013,1.0625,2/11/2013,0.363668
2/12/2013,1.0625,2/12/2013,0.38165
2/13/2013,1,2/13/2013,0.375789
2/14/2013,1,2/14/2013,0.351093
2/15/2013,1,2/15/2013,0.354436
2/19/2013,1.0625,2/19/2013,0.385225
2/20/2013,1.0625,2/20/2013,0.387729
2/21/2013,1.1875,2/21/2013,0.415689
2/22/2013,1.1875,2/22/2013,0.414316
2/25/2013,1.3125,2/25/2013,0.416799
2/26/2013,1.3125,2/26/2013,0.404227
2/27/2013,1.3125,2/27/2013,0.419413
2/28/2013,1.1875,2/28/2013,0.362241
3/1/2013,1.1875,3/1/2013,0.35509
3/4/2013,1.1875,3/4/2013,0.361406
3/5/2013,1.1875,3/5/2013,0.367337
3/6/2013,1.1875,3/6/2013,0.391
3/7/2013,1.125,3/7/2013,0.388613
3/8/2013,1,3/8/2013,0.397596
3/11/2013,1,3/11/2013,0.392556
3/12/2013,1,3/12/2013,0.377195
3/13/2013,1,3/13/2013,0.369016
3/14/2013,1,3/14/2013,0.366806
3/15/2013,1,3/15/2013,0.348434
3/18/2013,1,3/18/2013,0.327385
3/19/2013,1,3/19/2013,0.31501
3/20/2013,1,3/20/2013,0.331804
3/21/2013,1,3/21/2013,0.337355
3/22/2013,1.0625,3/22/2013,0.34971
3/25/2013,1.0625,3/25/2013,0.348935
3/26/2013,1.0625,3/26/2013,0.355795
3/27/2013,1.0625,3/27/2013,0.337319
3/28/2013,1.0625,3/28/2013,0.340231
4/1/2013,1.0625,4/1/2013,0.336635
4/2/2013,1.0625,4/2/2013,0.342172
4/3/2013,1.15625,4/3/2013,0.354499
4/4/2013,1.1875,4/4/2013,0.329748
4/5/2013,1.3125,4/5/2013,0.38186
4/8/2013,1.25,4/8/2013,0.393482
4/9/2013,1.125,4/9/2013,0.372921
4/10/2013,1.125,4/10/2013,0.398289
4/11/2013,1.125,4/11/2013,0.382724
4/12/2013,1.25,4/12/2013,0.389567
4/15/2013,1.25,4/15/2013,0.376587
4/16/2013,1.25,4/16/2013,0.387382
4/17/2013,1.25,4/17/2013,0.382115
4/18/2013,1.3125,4/18/2013,0.389117
4/19/2013,1.28125,4/19/2013,0.388747
4/22/2013,1.28125,4/22/2013,0.387658
4/23/2013,1.1875,4/23/2013,0.359452
4/24/2013,1.1875,4/24/2013,0.356793
4/25/2013,1.1875,4/25/2013,0.356259
4/26/2013,1.1875,4/26/2013,0.335281
4/29/2013,1.1875,4/29/2013,0.333467
4/30/2013,1.25,4/30/2013,0.347412
5/1/2013,1.375,5/1/2013,0.362326
5/2/2013,1.375,5/2/2013,0.36948
5/3/2013,1.3125,5/3/2013,0.407168
5/6/2013,1.3125,5/6/2013,0.425492
5/7/2013,1.25,5/7/2013,0.409614
5/8/2013,1.25,5/8/2013,0.39832
5/9/2013,1.25,5/9/2013,0.425272
5/10/2013,1.1875,5/10/2013,0.457735
5/13/2013,1.0625,5/13/2013,0.427486
5/14/2013,1,5/14/2013,0.424796
5/15/2013,1,5/15/2013,0.422074
5/16/2013,1.125,5/16/2013,0.409929
5/17/2013,1,5/17/2013,0.427843
5/20/2013,1,5/20/2013,0.440366
5/21/2013,1.0625,5/21/2013,0.440089
5/22/2013,0.75,5/22/2013,0.354947
5/23/2013,0.75,5/23/2013,0.364003
5/24/2013,0.5625,5/24/2013,0.272385
5/27/2013,0.5625,5/28/2013,0.307399
5/28/2013,0.5625,5/29/2013,0.29456
5/29/2013,0.5625,5/30/2013,0.322257
5/30/2013,0.625,5/31/2013,0.33495
5/31/2013,0.625,6/3/2013,0.233023
6/3/2013,0.4375,6/4/2013,0.239841
6/4/2013,0.4375,6/5/2013,0.269911
6/5/2013,0.5,6/6/2013,0.255355
6/6/2013,0.5,6/7/2013,0.268579
6/7/2013,0.5,6/10/2013,0.274881
6/10/2013,0.5,6/11/2013,0.275066
6/11/2013,0.5,6/12/2013,0.285765
6/12/2013,0.5,6/13/2013,0.240766
6/13/2013,0.4375,6/14/2013,0.231638
6/14/2013,0.4375,6/17/2013,0.212253
6/17/2013,0.375,6/18/2013,0.211646
6/18/2013,0.375,6/19/2013,0.193591
6/19/2013,0.3125,6/20/2013,0.12767
6/20/2013,0.1875,6/21/2013,0.117664
6/21/2013,0.15625,6/24/2013,0.119469
6/24/2013,0.15625,6/25/2013,0.122152
6/25/2013,0.15625,6/26/2013,0.11793
6/26/2013,0.15625,6/27/2013,0.171567
6/27/2013,0.25,6/28/2013,0.173753
6/28/2013,0.25,7/1/2013,0.174038
7/1/2013,0.25,7/2/2013,0.109375
7/2/2013,0.15625,7/3/2013,0.113452
7/3/2013,0.15625,7/5/2013,0.051406
7/5/2013,0.0625,7/8/2013,0.049762
7/8/2013,0.0625,7/9/2013,0.049518
7/9/2013,0.0625,7/10/2013,0.050884
7/10/2013,0.0625,7/11/2013,0.045579
7/11/2013,0.0625,7/12/2013,0.045613
7/12/2013,0.0625,7/15/2013,0.067642
7/15/2013,0.09375,7/16/2013,0.067964
7/16/2013,0.09375,7/17/2013,0.068356
7/17/2013,0.09375,7/18/2013,0.069468
7/18/2013,0.09375,7/19/2013,0.068888
7/19/2013,0.09375,7/22/2013,0.068636
7/22/2013,0.09375,7/23/2013,0.068979
7/23/2013,0.09375,7/24/2013,0.068681
7/24/2013,0.09375,7/25/2013,0.068695
7/25/2013,0.09375,7/26/2013,0.068346
7/26/2013,0.09375,7/29/2013,0.068256
7/29/2013,0.09375,7/30/2013,0.068386
7/30/2013,0.09375,7/31/2013,0.068273
7/31/2013,0.09375,8/1/2013,0.068758
8/1/2013,0.09375,8/2/2013,0.137056
8/2/2013,0.1875,8/5/2013,0.137701
8/5/2013,0.1875,8/6/2013,0.13828
8/6/2013,0.1875,8/7/2013,0.138341
8/7/2013,0.1875,8/8/2013,0.136789
8/8/2013,0.1875,8/9/2013,0.135674
8/9/2013,0.1875,8/12/2013,0.136648
8/12/2013,0.1875,8/13/2013,0.139448
8/13/2013,0.1875,8/14/2013,0.139017
8/14/2013,0.1875,8/15/2013,0.139262
8/15/2013,0.1875,8/16/2013,0.141733
8/16/2013,0.1875,8/19/2013,0.142516
8/19/2013,0.1875,8/20/2013,0.140839
8/20/2013,0.1875,8/21/2013,0.140041
8/21/2013,0.1875,8/22/2013,0.140289
8/22/2013,0.1875,8/23/2013,0.136713
8/23/2013,0.1875,8/26/2013,0.136075
8/26/2013,0.1875,8/27/2013,0.133578
8/27/2013,0.1875,8/28/2013,0.133564
8/28/2013,0.1875,8/29/2013,0.132594
8/29/2013,0.1875,8/30/2013,0.131754
8/30/2013,0.1875,9/3/2013,0.044901
9/2/2013,0.1875,9/4/2013,0.045032
9/3/2013,0.0625,9/5/2013,0.045659
9/4/2013,0.0625,9/6/2013,0.045427
9/5/2013,0.0625,9/9/2013,0.044564
9/6/2013,0.0625,9/10/2013,0.045266
9/9/2013,0.0625,9/11/2013,0.045213
9/10/2013,0.0625,9/12/2013,0.04567
9/11/2013,0.0625,9/13/2013,0.045523
9/12/2013,0.0625,9/16/2013,0.045841
9/13/2013,0.0625,9/17/2013,0.046354
9/16/2013,0.0625,9/18/2013,0.045752
9/17/2013,0.0625,9/19/2013,0.046554
9/18/2013,0.0625,9/20/2013,0.046764
9/19/2013,0.0625,9/23/2013,0.046723
9/20/2013,0.0625,9/24/2013,0.046146
9/23/2013,0.0625,9/25/2013,0.04541
