Date,Payup (ticks),Date,%OAS
1/2/2013,1.875,1/2/2013,0.529334
1/3/2013,1.75,1/3/2013,0.535563
1/4/2013,1.75,1/4/2013,0.544622
1/7/2013,1.75,1/7/2013,0.524163
1/8/2013,1.75,1/8/2013,0.516717
1/9/2013,1.75,1/9/2013,0.508026
1/10/2013,1.75,1/10/2013,0.569001
1/11/2013,1.75,1/11/2013,0.559968
1/14/2013,1.75,1/14/2013,0.543326
1/15/2013,1.75,1/15/2013,0.539908
1/16/2013,1.75,1/16/2013,0.539436
1/17/2013,1.6875,1/17/2013,0.557997
1/18/2013,1.6875,1/18/2013,0.547573
1/22/2013,1.6875,1/22/2013,0.548429
1/23/2013,1.6875,1/23/2013,0.541843
1/24/2013,1.6875,1/24/2013,0.556485
1/25/2013,1.6875,1/25/2013,0.648695
1/28/2013,1.5625,1/28/2013,0.617546
1/29/2013,1.5625,1/29/2013,0.624852
1/30/2013,1.5625,1/30/2013,0.637136
1/31/2013,1.5625,1/31/2013,0.618883
2/1/2013,1.5625,2/1/2013,0.598651
2/4/2013,1.5625,2/4/2013,0.576008
2/5/2013,2,2/5/2013,0.765815
2/6/2013,2,2/6/2013,0.727198
2/7/2013,2,2/7/2013,0.708343
2/8/2013,2,2/8/2013,0.770644
2/11/2013,2,2/11/2013,0.756314
2/12/2013,1.625,2/12/2013,0.635461
2/13/2013,1.625,2/13/2013,0.6521
2/14/2013,1.625,2/14/2013,0.616808
2/15/2013,1.625,2/15/2013,0.617653
2/19/2013,1.625,2/19/2013,0.629792
2/20/2013,1.625,2/20/2013,0.633269
2/21/2013,1.625,2/21/2013,0.614511
2/22/2013,1.625,2/22/2013,0.611123
2/25/2013,1.625,2/25/2013,0.570714
2/26/2013,1.9375,2/26/2013,0.662083
2/27/2013,1.9375,2/27/2013,0.675453
2/28/2013,2,2/28/2013,0.6726
3/1/2013,2,3/1/2013,0.613819
3/4/2013,2,3/4/2013,0.623387
3/5/2013,2,3/5/2013,0.628634
3/6/2013,2,3/6/2013,0.660058
3/7/2013,1.75,3/7/2013,0.608286
3/8/2013,1.75,3/8/2013,0.716846
3/11/2013,1.75,3/11/2013,0.706148
3/12/2013,1.75,3/12/2013,0.675922
3/13/2013,1.75,3/13/2013,0.659435
3/14/2013,1.75,3/14/2013,0.652766
3/15/2013,1.75,3/15/2013,0.628685
3/18/2013,1.75,3/18/2013,0.602431
3/19/2013,1.875,3/19/2013,0.622708
3/20/2013,1.875,3/20/2013,0.652092
3/21/2013,1.875,3/21/2013,0.661404
3/22/2013,1.875,3/22/2013,0.641704
3/25/2013,1.875,3/25/2013,0.638596
3/26/2013,1.875,3/26/2013,0.648716
3/27/2013,1.875,3/27/2013,0.62269
3/28/2013,1.875,3/28/2013,0.626677
4/1/2013,1.875,4/1/2013,0.613241
4/2/2013,1.875,4/2/2013,0.620774
4/3/2013,1.875,4/3/2013,0.591624
4/4/2013,1.875,4/4/2013,0.546885
4/5/2013,2,4/5/2013,0.537726
4/8/2013,2,4/8/2013,0.575804
4/9/2013,2,4/9/2013,0.629219
4/10/2013,2,4/10/2013,0.671167
4/11/2013,2,4/11/2013,0.646901
4/12/2013,2,4/12/2013,0.599805
4/15/2013,2,4/15/2013,0.585961
4/16/2013,2,4/16/2013,0.594458
4/17/2013,2,4/17/2013,0.585653
4/18/2013,2,4/18/2013,0.569072
4/19/2013,2,4/19/2013,0.579661
4/22/2013,2,4/22/2013,0.578068
4/23/2013,2,4/23/2013,0.577949
4/24/2013,2,4/24/2013,0.578071
4/25/2013,2,4/25/2013,0.577425
4/26/2013,2,4/26/2013,0.550291
4/29/2013,2,4/29/2013,0.545141
4/30/2013,2,4/30/2013,0.541737
5/1/2013,2,5/1/2013,0.516014
5/2/2013,2,5/2/2013,0.524939
5/3/2013,2.125,5/3/2013,0.621842
5/6/2013,2.125,5/6/2013,0.648104
5/7/2013,2.125,5/7/2013,0.656523
5/8/2013,2.125,5/8/2013,0.64201
5/9/2013,2.125,5/9/2013,0.711867
5/10/2013,2,5/10/2013,0.741664
5/13/2013,2,5/13/2013,0.769717
5/14/2013,2,5/14/2013,0.805743
5/15/2013,2,5/15/2013,0.800771
5/16/2013,2,5/16/2013,0.700256
5/17/2013,1.875,5/17/2013,0.759887
5/20/2013,1.875,5/20/2013,0.780749
5/21/2013,1.875,5/21/2013,0.732072
5/22/2013,1.75,5/22/2013,0.778314
5/23/2013,1.75,5/23/2013,0.791361
5/24/2013,1.625,5/24/2013,0.728586
5/27/2013,1.5,5/28/2013,0.782025
5/28/2013,1.5,5/29/2013,0.74317
5/29/2013,1.5,5/30/2013,0.733384
5/30/2013,1.5,5/31/2013,0.648762
5/31/2013,1.25,6/3/2013,0.661599
6/3/2013,1.3125,6/4/2013,0.698015
6/4/2013,1.3125,6/5/2013,0.790667
6/5/2013,1.5,6/6/2013,0.731044
6/6/2013,1.5,6/7/2013,0.658278
6/7/2013,1.28125,6/10/2013,0.675594
6/10/2013,1.28125,6/11/2013,0.724682
6/11/2013,1.28125,6/12/2013,0.763045
6/12/2013,1.28125,6/13/2013,0.565459
6/13/2013,1,6/14/2013,0.549291
6/14/2013,1,6/17/2013,0.578617
6/17/2013,1,6/18/2013,0.571613
6/18/2013,1,6/19/2013,0.504217
6/19/2013,0.75,6/20/2013,0.600415
6/20/2013,0.75,6/21/2013,0.537624
6/21/2013,0.5625,6/24/2013,0.496432
6/24/2013,0.5,6/25/2013,0.518883
6/25/2013,0.5,6/26/2013,0.484818
6/26/2013,0.5,6/27/2013,0.535685
6/27/2013,0.625,6/28/2013,0.523836
6/28/2013,0.625,7/1/2013,0.498456
7/1/2013,0.625,7/2/2013,0.404607
7/2/2013,0.5,7/3/2013,0.436503
7/3/2013,0.5,7/5/2013,0.153453
